image_name,width,height,x0,y0,x1,y1,out_of_bounds,bbox_width,bbox_height,bbox_area
00002910.jpg,480,320,120,195,191,250,False,71,55,3905
00002910.jpg,480,320,187,116,277,185,False,90,69,6210
00002910.jpg,480,320,268,160,338,214,False,70,54,3780
00002910.jpg,480,320,200,37,260,83,False,60,46,2760
00002657.jpg,236,354,93,45,169,177,False,76,132,10032
00001438.jpg,640,960,132,127,291,403,False,159,276,43884
00000726.jpg,1300,956,533,39,811,271,False,278,232,64496
00000726.jpg,1300,956,229,315,545,586,False,316,271,85636
00000726.jpg,1300,956,483,309,779,563,False,296,254,75184
00000726.jpg,1300,956,618,512,927,771,False,309,259,80031
00000726.jpg,1300,956,750,329,1086,617,False,336,288,96768
00000726.jpg,1300,956,728,166,924,334,False,196,168,32928
00002131.jpg,684,1024,189,121,488,641,False,299,520,155480
00002125.jpg,1000,666,245,1,682,325,False,437,324,141588
00002643.jpg,681,1024,295,211,434,454,False,139,243,33777
00003213.jpg,626,417,299,47,439,155,False,140,108,15120
00001404.jpg,600,900,213,88,284,212,False,71,124,8804
00001410.jpg,1000,1250,385,437,589,734,False,204,297,60588
00002119.jpg,1500,1120,530,1,1001,402,False,471,401,188871
00000068.jpg,1177,1175,521,67,668,233,False,147,166,24402
00000068.jpg,1177,1175,964,46,1104,206,False,140,160,22400
00000068.jpg,1177,1175,491,494,669,700,False,178,206,36668
00001376.jpg,400,620,107,126,191,276,False,84,150,12600
00002858.jpg,525,315,168,31,423,209,False,255,178,45390
00002680.jpg,2500,1831,409,519,919,954,False,510,435,221850
00001389.jpg,736,863,242,41,600,530,False,358,489,175062
00000097.jpg,4256,2832,2214,752,2962,1331,False,748,579,433092
00000901.jpg,866,1390,553,251,638,409,False,85,158,13430
00000524.jpg,970,714,553,108,774,297,False,221,189,41769
00000524.jpg,970,714,210,274,381,420,False,171,146,24966
00000524.jpg,970,714,403,270,573,416,False,170,146,24820
00002441.jpg,4256,2832,779,484,1769,1235,False,990,751,743490
00001148.jpg,1331,2000,476,613,754,1099,False,278,486,135108
00000256.jpg,1300,956,342,160,538,328,False,196,168,32928
00000256.jpg,1300,956,708,84,936,279,False,228,195,44460
00000530.jpg,1300,866,534,342,752,512,False,218,170,37060
00000530.jpg,1300,866,332,313,556,486,False,224,173,38752
00000530.jpg,1300,866,777,130,1037,327,False,260,197,51220
00000530.jpg,1300,866,655,283,899,468,False,244,185,45140
00003039.jpg,509,339,302,28,497,183,False,195,155,30225
00003039.jpg,509,339,257,43,427,175,False,170,132,22440
00000518.jpg,400,211,87,93,198,159,False,111,66,7326
00001606.jpg,867,1300,379,155,478,327,False,99,172,17028
00001821.jpg,1024,683,238,18,707,383,False,469,365,171185
00002496.jpg,956,1280,423,374,521,527,False,98,153,14994
00000281.jpg,2832,4256,1236,1109,1867,2213,False,631,1104,696624
00002482.jpg,1000,774,577,258,704,372,False,127,114,14478
00002482.jpg,1000,774,791,353,900,452,False,109,99,10791
00001835.jpg,590,393,33,84,196,211,False,163,127,20701
00001809.jpg,800,533,107,41,593,418,False,486,377,183222
00001808.jpg,590,393,255,4,590,342,False,335,338,113230
00002483.jpg,750,500,174,55,315,162,False,141,107,15087
00001834.jpg,683,1024,228,95,310,236,False,82,141,11562
00001820.jpg,1300,950,481,24,899,378,False,418,354,147972
00000280.jpg,1000,667,132,155,390,351,False,258,196,50568
00000280.jpg,1000,667,655,144,950,372,False,295,228,67260
00000280.jpg,1000,667,88,416,396,654,False,308,238,73304
00000280.jpg,1000,667,443,116,725,335,False,282,219,61758
00000280.jpg,1000,667,1,198,227,437,False,226,239,54014
00002497.jpg,400,264,205,34,358,152,False,153,118,18054
00001175.jpg,600,420,225,34,391,169,False,166,135,22410
00001613.jpg,736,736,259,123,434,327,False,175,204,35700
00003004.jpg,800,800,214,261,430,512,False,216,251,54216
00003010.jpg,382,287,16,1,381,286,False,365,285,104025
00001607.jpg,2410,3679,1142,1140,1393,1587,False,251,447,112197
00000519.jpg,1000,667,220,57,579,336,False,359,279,100161
00000519.jpg,1000,667,357,112,724,397,False,367,285,104595
00000519.jpg,1000,667,750,109,1000,377,False,250,268,67000
00000519.jpg,1000,667,4,71,318,408,False,314,337,105818
00001161.jpg,332,519,61,3,242,325,False,181,322,58282
00002468.jpg,980,654,75,23,645,457,False,570,434,247380
00001149.jpg,1257,1300,524,171,731,421,False,207,250,51750
00002440.jpg,338,450,240,107,277,165,False,37,58,2146
00002440.jpg,338,450,159,130,193,181,False,34,51,1734
00003038.jpg,612,407,324,72,470,187,False,146,115,16790
00003038.jpg,612,407,33,86,182,201,False,149,115,17135
00002326.jpg,474,640,133,99,289,343,False,156,244,38064
00000525.jpg,612,416,33,122,175,233,False,142,111,15762
00000525.jpg,612,416,417,126,545,227,False,128,101,12928
00000525.jpg,612,416,264,93,374,179,False,110,86,9460
00002454.jpg,500,750,186,63,316,288,False,130,225,29250
00000243.jpg,870,580,384,62,624,249,False,240,187,44880
00002871.jpg,858,1390,226,247,325,435,False,99,188,18612
00002871.jpg,858,1390,475,612,582,813,False,107,201,21507
00000900.jpg,590,393,247,47,365,138,False,118,91,10738
00000928.jpg,333,519,131,76,193,189,False,62,113,7006
00001388.jpg,800,630,167,72,459,334,False,292,262,76504
00002681.jpg,236,354,139,76,174,137,False,35,61,2135
00000082.jpg,1150,1680,454,516,758,1033,False,304,517,157168
00002118.jpg,1200,799,134,128,817,658,False,683,530,361990
00003206.jpg,600,400,212,94,299,162,False,87,68,5916
00003206.jpg,600,400,310,87,401,156,False,91,69,6279
00003206.jpg,600,400,408,104,497,172,False,89,68,6052
00001411.jpg,612,329,267,79,483,213,False,216,134,28944
00001377.jpg,683,1024,253,27,405,293,False,152,266,40432
00000069.jpg,1000,1500,399,909,515,1112,False,116,203,23548
00001363.jpg,1024,768,427,58,607,215,False,180,157,28260
00001363.jpg,1024,768,730,182,854,290,False,124,108,13392
00001363.jpg,1024,768,221,193,332,290,False,111,97,10767
00001405.jpg,318,450,122,134,170,213,False,48,79,3792
00003212.jpg,800,800,259,278,518,579,False,259,301,77959
00002124.jpg,1300,956,563,69,1228,638,False,665,569,378385
00000055.jpg,750,1050,343,1,451,160,False,108,159,17172
00000041.jpg,1024,683,244,20,768,426,False,524,406,212744
00002130.jpg,2000,1334,774,195,1350,642,False,576,447,257472
00001439.jpg,333,519,129,103,185,204,False,56,101,5656
00000860.jpg,1500,1120,644,54,880,259,False,236,205,48380
00002911.jpg,1600,1167,183,90,1069,842,False,886,752,666272
00000874.jpg,866,1300,294,1,467,284,False,173,283,48959
00000684.jpg,1030,580,312,20,622,228,False,310,208,64480
00002939.jpg,566,850,262,153,330,271,False,68,118,8024
00000848.jpg,1500,1000,509,122,897,423,False,388,301,116788
00002087.jpg,1300,956,225,32,1106,770,False,881,738,650178
00003399.jpg,390,280,142,61,243,145,False,101,84,8484
00003372.jpg,408,612,151,266,203,356,False,52,90,4680
00001203.jpg,333,519,158,68,223,187,False,65,119,7735
00001571.jpg,2693,3914,880,606,1507,1666,False,627,1060,664620
00002736.jpg,640,467,154,61,288,175,False,134,114,15276
00002736.jpg,640,467,355,150,463,243,False,108,93,10044
00002736.jpg,640,467,168,174,296,283,False,128,109,13952
00002736.jpg,640,467,233,37,332,121,False,99,84,8316
00002736.jpg,640,467,402,110,478,176,False,76,66,5016
00002736.jpg,640,467,269,114,374,203,False,105,89,9345
00002736.jpg,640,467,495,143,576,212,False,81,69,5589
00003428.jpg,1000,1000,295,288,475,497,False,180,209,37620
00000135.jpg,3689,5515,1669,1285,2226,2254,False,557,969,539733
00000135.jpg,3689,5515,1022,1365,1533,2253,False,511,888,453768
00002722.jpg,1024,682,298,1,881,428,False,583,427,248941
00002044.jpg,1300,957,846,98,1015,242,False,169,144,24336
00000653.jpg,1040,694,451,113,678,289,False,227,176,39952
00000653.jpg,1040,694,147,41,467,289,False,320,248,79360
00000653.jpg,1040,694,661,167,865,325,False,204,158,32232
00001968.jpg,2000,1333,854,259,1183,514,False,329,255,83895
00001798.jpg,860,1300,315,132,424,324,False,109,192,20928
00000486.jpg,402,604,157,67,209,159,False,52,92,4784
00001940.jpg,626,417,220,39,421,194,False,201,155,31155
00000492.jpg,1001,1500,383,124,606,513,False,223,389,86747
00001954.jpg,1473,980,729,107,1348,586,False,619,479,296501
00002508.jpg,236,346,59,25,124,136,False,65,111,7215
00001001.jpg,800,582,301,57,487,215,False,186,158,29388
00000479.jpg,565,321,485,164,565,223,False,80,59,4720
00001767.jpg,612,408,124,12,480,289,False,356,277,98612
00001773.jpg,683,1024,216,213,472,661,False,256,448,114688
00001015.jpg,333,519,142,36,204,151,False,62,115,7130
00000323.jpg,866,1390,367,225,507,485,False,140,260,36400
00000445.jpg,973,648,123,199,317,350,False,194,151,29294
00000445.jpg,973,648,564,278,821,478,False,257,200,51400
00000445.jpg,973,648,615,93,866,288,False,251,195,48945
00000445.jpg,973,648,261,119,507,314,False,246,195,47970
00001983.jpg,1000,667,496,90,803,328,False,307,238,73066
00001997.jpg,400,309,158,1,357,171,False,199,170,33830
00002246.jpg,590,394,143,1,430,216,False,287,215,61705
00000337.jpg,600,420,431,104,493,155,False,62,51,3162
00001981.jpg,1068,1700,381,177,676,711,False,295,534,157530
00000447.jpg,390,280,159,58,230,118,False,71,60,4260
00000447.jpg,390,280,302,66,352,109,False,50,43,2150
00002536.jpg,612,459,204,18,496,273,False,292,255,74460
00000321.jpg,640,800,223,122,302,235,False,79,113,8927
00000321.jpg,640,800,390,139,462,243,False,72,104,7488
00000321.jpg,640,800,142,212,208,307,False,66,95,6270
00000321.jpg,640,800,323,230,388,323,False,65,93,6045
00002244.jpg,400,600,152,67,316,352,False,164,285,46740
00000453.jpg,1000,667,481,133,592,217,False,111,84,9324
00000453.jpg,1000,667,214,9,378,135,False,164,126,20664
00000453.jpg,1000,667,309,140,467,262,False,158,122,19276
00000453.jpg,1000,667,618,158,750,261,False,132,103,13596
00003172.jpg,262,280,75,197,119,250,False,44,53,2332
00003172.jpg,262,280,209,199,251,251,False,42,52,2184
00003172.jpg,262,280,15,5,52,50,False,37,45,1665
00003172.jpg,262,280,143,3,184,54,False,41,51,2091
00003172.jpg,262,280,140,136,180,186,False,40,50,2000
00003172.jpg,262,280,15,200,51,245,False,36,45,1620
00003172.jpg,262,280,77,7,115,54,False,38,47,1786
00003172.jpg,262,280,12,134,49,180,False,37,46,1702
00003172.jpg,262,280,16,74,51,118,False,35,44,1540
00003172.jpg,262,280,213,71,246,113,False,33,42,1386
00003172.jpg,262,280,82,135,116,177,False,34,42,1428
00001003.jpg,500,333,148,63,327,202,False,179,139,24881
00000309.jpg,1000,667,293,18,770,387,False,477,369,176013
00001017.jpg,800,533,399,54,559,178,False,160,124,19840
00001771.jpg,1000,667,133,63,755,545,False,622,482,299804
00003166.jpg,1300,956,531,79,1087,555,False,556,476,264656
00002293.jpg,1335,2000,638,413,843,772,False,205,359,73595
00001942.jpg,400,280,204,34,324,130,False,120,96,11520
00001956.jpg,1300,956,394,109,1000,628,False,606,519,314514
00002287.jpg,433,650,120,36,336,412,False,216,376,81216
00000123.jpg,681,1024,268,139,350,281,False,82,142,11644
00002052.jpg,1300,956,480,125,871,453,False,391,328,128248
00000645.jpg,590,393,299,109,422,202,False,123,93,11439
00000645.jpg,590,393,400,118,508,200,False,108,82,8856
00000645.jpg,590,393,349,65,442,137,False,93,72,6696
00000645.jpg,590,393,200,82,329,182,False,129,100,12900
00000645.jpg,590,393,466,76,559,148,False,93,72,6696
00000889.jpg,612,408,215,66,435,237,False,220,171,37620
00002046.jpg,1500,1120,490,96,904,455,False,414,359,148626
00003358.jpg,800,533,235,173,406,305,False,171,132,22572
00003358.jpg,800,533,517,262,632,352,False,115,90,10350
00003358.jpg,800,533,410,190,519,275,False,109,85,9265
00000137.jpg,600,900,217,23,325,207,False,108,184,19872
00003416.jpg,236,346,83,11,118,70,False,35,59,2065
00003416.jpg,236,346,100,102,130,152,False,30,50,1500
00002708.jpg,2000,1228,60,115,469,407,False,409,292,119428
00002708.jpg,2000,1228,441,94,958,463,False,517,369,190773
00002708.jpg,2000,1228,798,202,1295,550,False,497,348,172956
00002708.jpg,2000,1228,1422,220,1998,669,False,576,449,258624
00000679.jpg,1024,683,652,223,817,351,False,165,128,21120
00000679.jpg,1024,683,342,189,543,345,False,201,156,31356
00000679.jpg,1024,683,200,135,362,260,False,162,125,20250
00000679.jpg,1024,683,256,200,418,325,False,162,125,20250
00000679.jpg,1024,683,756,156,904,273,False,148,117,17316
00000679.jpg,1024,683,460,128,590,227,False,130,99,12870
00001567.jpg,406,608,167,36,266,207,False,99,171,16929
00003370.jpg,500,700,196,85,273,211,False,77,126,9702
00003364.jpg,736,917,378,92,501,267,False,123,175,21525
00001215.jpg,1001,1600,437,143,548,350,False,111,207,22977
00003402.jpg,236,354,81,45,149,163,False,68,118,8024
00002085.jpg,600,900,271,61,344,186,False,73,125,9125
00000876.jpg,1500,1178,639,97,1018,444,False,379,347,131513
00002640.jpg,612,408,264,68,531,276,False,267,208,55536
00002898.jpg,600,401,1,3,501,393,False,500,390,195000
00003238.jpg,612,413,72,89,322,282,False,250,193,48250
00002132.jpg,1600,1167,553,46,942,383,False,389,337,131093
00002654.jpg,900,600,339,105,898,539,False,559,434,242606
00001413.jpg,1300,1021,498,90,842,404,False,344,314,108016
00001407.jpg,1023,759,255,31,569,302,False,314,271,85094
00000719.jpg,626,417,153,20,272,113,False,119,93,11067
00000719.jpg,626,417,65,89,208,197,False,143,108,15444
00000719.jpg,626,417,304,32,460,150,False,156,118,18408
00000719.jpg,626,417,408,32,554,142,False,146,110,16060
00000719.jpg,626,417,205,72,374,203,False,169,131,22139
00000719.jpg,626,417,135,118,297,244,False,162,126,20412
00002683.jpg,792,1024,484,194,599,366,False,115,172,19780
00002683.jpg,792,1024,330,192,450,368,False,120,176,21120
00000094.jpg,1024,682,402,26,685,245,False,283,219,61977
00002867.jpg,1920,1080,816,171,1146,387,False,330,216,71280
00000916.jpg,681,1024,323,20,404,159,False,81,139,11259
00000902.jpg,600,400,329,144,477,259,False,148,115,17020
00000533.jpg,1500,1101,880,271,1312,640,False,432,369,159408
00000533.jpg,1500,1101,1170,73,1417,284,False,247,211,52117
00000533.jpg,1500,1101,487,291,750,511,False,263,220,57860
00000533.jpg,1500,1101,331,63,583,279,False,252,216,54432
00000533.jpg,1500,1101,544,383,893,682,False,349,299,104351
00000533.jpg,1500,1101,92,198,471,530,False,379,332,125828
00000533.jpg,1500,1101,691,226,933,432,False,242,206,49852
00000255.jpg,401,343,239,67,392,219,False,153,152,23256
00000255.jpg,401,343,112,77,279,243,False,167,166,27722
00002456.jpg,629,472,104,229,174,288,False,70,59,4130
00000527.jpg,1300,1002,252,202,470,398,False,218,196,42728
00000527.jpg,1300,1002,646,331,860,523,False,214,192,41088
00000527.jpg,1300,1002,465,367,670,551,False,205,184,37720
00000527.jpg,1300,1002,156,388,384,593,False,228,205,46740
00000527.jpg,1300,1002,800,312,1010,500,False,210,188,39480
00001639.jpg,682,1024,338,73,501,356,False,163,283,46129
00002318.jpg,1728,1075,519,81,681,198,False,162,117,18954
00002318.jpg,1728,1075,1134,234,1311,361,False,177,127,22479
00003006.jpg,800,800,193,103,350,285,False,157,182,28574
00003006.jpg,800,800,173,529,336,720,False,163,191,31133
00001611.jpg,1024,683,433,33,682,226,False,249,193,48057
00001177.jpg,667,1000,400,66,512,262,False,112,196,21952
00001163.jpg,1600,1167,428,29,1142,649,False,714,620,442680
00001605.jpg,2940,1960,1030,144,1672,641,False,642,497,319074
00003012.jpg,510,340,56,50,409,318,False,353,268,94604
00001836.jpg,1500,1120,448,66,861,425,False,413,359,148267
00000296.jpg,682,1023,285,186,407,395,False,122,209,25498
00001188.jpg,333,519,117,24,189,156,False,72,132,9504
00002481.jpg,700,467,157,90,359,247,False,202,157,31714
00002495.jpg,1024,682,126,80,478,353,False,352,273,96096
00000282.jpg,434,650,196,133,303,321,False,107,188,20116
00001822.jpg,318,450,115,25,176,123,False,61,98,5978
00000283.jpg,1272,1960,485,280,607,498,False,122,218,26596
00001823.jpg,683,1023,243,117,382,361,False,139,244,33916
00001837.jpg,867,1390,316,189,517,566,False,201,377,75777
00001162.jpg,1000,569,381,77,614,231,False,233,154,35882
00001176.jpg,1800,1800,940,292,1200,594,False,260,302,78520
00000240.jpg,400,267,37,2,228,150,False,191,148,28268
00000240.jpg,400,267,177,56,356,195,False,179,139,24881
00000240.jpg,400,267,125,99,259,201,False,134,102,13668
00002325.jpg,1500,1101,617,108,1049,477,False,432,369,159408
00000532.jpg,1000,667,97,169,320,342,False,223,173,38579
00000532.jpg,1000,667,547,50,739,195,False,192,145,27840
00000532.jpg,1000,667,301,130,469,260,False,168,130,21840
00000532.jpg,1000,667,355,171,619,371,False,264,200,52800
00000254.jpg,864,1296,330,233,461,460,False,131,227,29737
00000903.jpg,2936,1960,1061,464,1803,1041,False,742,577,428134
00002872.jpg,510,340,31,65,382,331,False,351,266,93366
00002866.jpg,800,600,427,71,630,251,False,203,180,36540
00002866.jpg,800,600,559,12,800,231,False,241,219,52779
00002866.jpg,800,600,510,427,603,508,False,93,81,7533
00002866.jpg,800,600,615,467,695,537,False,80,70,5600
00000917.jpg,2000,1375,820,306,1171,587,False,351,281,98631
00002696.jpg,866,1300,279,156,539,621,False,260,465,120900
00000095.jpg,612,408,159,1,457,220,False,298,219,65262
00002682.jpg,600,401,47,56,271,230,False,224,174,38976
00002682.jpg,600,401,313,139,501,285,False,188,146,27448
00000718.jpg,1280,1280,951,459,1152,699,False,201,240,48240
00000718.jpg,1280,1280,316,367,522,607,False,206,240,49440
00000718.jpg,1280,1280,8,444,218,690,False,210,246,51660
00000718.jpg,1280,1280,521,394,756,667,False,235,273,64155
00000718.jpg,1280,1280,9,764,271,1068,False,262,304,79648
00000718.jpg,1280,1280,1097,627,1280,952,False,183,325,59475
00000718.jpg,1280,1280,737,297,939,532,False,202,235,47470
00001406.jpg,768,768,126,120,603,675,False,477,555,264735
00002669.jpg,612,408,263,68,482,238,False,219,170,37230
00002669.jpg,612,408,158,136,350,282,False,192,146,28032
00002669.jpg,612,408,2,3,186,180,False,184,177,32568
00002669.jpg,612,408,473,47,606,224,False,133,177,23541
00002669.jpg,612,408,27,121,215,267,False,188,146,27448
00001360.jpg,2000,1333,756,102,1262,503,False,506,401,202906
00001374.jpg,863,1300,248,208,436,538,False,188,330,62040
00002133.jpg,800,533,334,57,512,195,False,178,138,24564
00000724.jpg,696,440,333,64,445,146,False,112,82,9184
00000724.jpg,696,440,225,71,340,155,False,115,84,9660
00002655.jpg,1600,1155,382,162,657,393,False,275,231,63525
00002655.jpg,1600,1155,736,230,1011,461,False,275,231,63525
00002655.jpg,1600,1155,1079,120,1360,361,False,281,241,67721
00002655.jpg,1600,1155,934,135,1191,346,False,257,211,54227
00002655.jpg,1600,1155,176,226,457,457,False,281,231,64911
00002899.jpg,800,800,159,137,357,367,False,198,230,45540
00002641.jpg,736,1104,246,201,482,613,False,236,412,97232
00001348.jpg,1600,1167,961,67,1132,212,False,171,145,24795
00002127.jpg,2048,1367,826,114,1254,439,False,428,325,139100
00002127.jpg,2048,1367,1230,445,1559,696,False,329,251,82579
00000877.jpg,400,245,108,18,304,157,False,196,139,27244
00002912.jpg,894,894,158,264,357,501,False,199,237,47163
00002084.jpg,600,420,232,11,368,122,False,136,111,15096
00002090.jpg,867,1300,368,65,475,253,False,107,188,20116
00001599.jpg,333,519,109,46,203,216,False,94,170,15980
